Local Time, Program run time, ID (hex),DLC,Data(hex)
2022-08-23 14:15:09.378199,10208.491000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.378393,10208.685000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.378423,10208.715000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.378446,10208.738000,4FF,6, 6F 00 06 5E 00 00
2022-08-23 14:15:09.398244,10228.536000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.398354,10228.646000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.398519,10228.811000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.398575,10228.867000,4FF,6, 65 00 F2 5D 00 00
2022-08-23 14:15:09.418407,10248.699000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.418553,10248.845000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.418606,10248.898000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.418718,10249.010000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:09.438609,10268.901000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.438718,10269.010000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.438830,10269.122000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.438943,10269.235000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:09.458893,10289.185000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.459017,10289.309000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.459062,10289.354000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.459164,10289.456000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.479078,10309.370000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.479206,10309.498000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.479254,10309.546000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.479364,10309.656000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.499137,10329.429000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.499241,10329.533000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.499361,10329.653000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.499458,10329.750000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.519321,10349.613000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.519465,10349.757000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.519632,10349.924000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.519682,10349.974000,4FF,6, 65 00 F2 5D 00 00
2022-08-23 14:15:09.539427,10369.719000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.539533,10369.825000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.539649,10369.941000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.539737,10370.029000,4FF,6, 6F 00 06 5E 00 00
2022-08-23 14:15:09.559730,10390.022000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.559865,10390.157000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.559915,10390.207000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.560024,10390.316000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.579822,10410.114000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.579911,10410.203000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.580041,10410.333000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.580148,10410.440000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.600028,10430.320000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.600155,10430.447000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.600190,10430.482000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.600306,10430.598000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:09.620145,10450.437000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.620240,10450.532000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.620350,10450.642000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.620448,10450.740000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:09.640377,10470.669000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.640459,10470.751000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.640565,10470.857000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.640672,10470.964000,4FF,6, 65 00 F2 5D 00 00
